DrugA,DrugB,tanimoto,feature_jsim,feature_dsim,feature_osim
MORPHINE,CEFPODOXIME,0.114583333,0,0,0
MORPHINE,CHLORMERODRIN,0.057971014,0,0,0
MORPHINE,CHLOROXYLENOL,0.089285714,0,0,0
MORPHINE,CHLORPHENESIN CARBAMATE,0.071428571,0,0,0
MORPHINE,CHROMIUM CR-51,0,0,0,0
MORPHINE,CHROMIUM PICOLINATE,0.063492063,0,0,0
MORPHINE,CIPROFIBRATE,0.115942029,0,0,0
MORPHINE,CLASCOTERONE,0.102272727,0.095238095,0.173913043,0.178174161
MORPHINE,CLAVULANIC ACID,0.130434783,0,0,0
MORPHINE,CLIDINIUM,0.106666667,0,0,0
MORPHINE,CISATRACURIUM,0.103448276,0,0,0
MORPHINE,COCARBOXYLASE,0.065217391,0,0,0
MORPHINE,CYCLOPHOSPHAMIDE,0.043478261,0.095238095,0.173913043,0.178174161
MORPHINE,CYPROTERONE ACETATE,0.08988764,0.058823529,0.111111111,0.133630621
MORPHINE,DAPSONE,0.070175439,0.074074074,0.137931034,0.138013112
MORPHINE,DAPTOMYCIN,0.089041096,0.105263158,0.19047619,0.202030509
MORPHINE,DEXBROMPHENIRAMINE,0.052631579,0,0,0
MORPHINE,DEXPANTHENOL,0.029411765,0,0,0
MORPHINE,DIAZOXIDE,0.071428571,0.047619048,0.090909091,0.094491118
MORPHINE,DIETHYLTOLUAMIDE,0.090909091,0,0,0
MORPHINE,DIMAZOLE,0.05,0,0,0
MORPHINE,DIMERCAPROL,0.01754386,0,0,0
MORPHINE,DIMETOTIAZINE,0.060240964,0,0,0
MORPHINE,DIMENHYDRINATE,0.079545455,0,0,0
MORPHINE,DIIODOHYDROXYQUINOLINE,0.092307692,0,0,0
MORPHINE,DL-ALPHA-TOCOPHEROL,0.116883117,0,0,0
MORPHINE,DOMIPHEN,0.056338028,0,0,0
MORPHINE,DOSULEPIN,0.08,0,0,0
MORPHINE,DOPAMINE,0.137931034,0,0,0
MORPHINE,DROXIDOPA,0.125,0,0,0
MORPHINE,ENOXACIN,0.095238095,0,0,0
MORPHINE,EMPAGLIFLOZIN,0.1,0.2,0.333333333,0.338061702
MORPHINE,EPICRIPTINE,0.175925926,0,0,0
MORPHINE,ERIBULIN,0.119266055,0,0,0
MORPHINE,ESTRADIOL BENZOATE,0.170731707,0.108695652,0.196078431,0.219687388
MORPHINE,ETHCHLORVYNOL,0.046875,0,0,0
MORPHINE,ETHYNODIOL DIACETATE,0.103448276,0.0625,0.117647059,0.15430335
MORPHINE,FELBAMATE,0.078125,0.052631579,0.1,0.109108945
MORPHINE,FELODIPINE,0.118421053,0.09375,0.171428571,0.174963553
MORPHINE,FESOTERODINE,0.084337349,0.1,0.181818182,0.188982237
MORPHINE,FIDAXOMICIN,0.101449275,0.133333333,0.235294118,0.3086067
MORPHINE,FLUORIDE ION F-18,0,0,0,0
MORPHINE,FLUTAMIDE,0.078947368,0.045454545,0.086956522,0.089087081
MORPHINE,FLUTICASONE,0.096774194,0.125,0.222222222,0.222374795
MORPHINE,FLOCTAFENINE,0.077777778,0,0,0
MORPHINE,FORMALDEHYDE,0,0,0,0
MORPHINE,FOSDENOPTERIN,0.11627907,0,0,0
MORPHINE,FOSTAMATINIB,0.096153846,0.003095975,0.00617284,0.015179419
MORPHINE,GANAXOLONE,0.108108108,0.029411765,0.057142857,0.058321184
MORPHINE,GADOTERIC ACID,0.064516129,0,0,0
MORPHINE,GADOTERIDOL,0.075757576,0,0,0
MORPHINE,GADOPICLENOL,0.093023256,0,0,0
MORPHINE,GRANISETRON,0.142857143,0.0625,0.117647059,0.15430335
MORPHINE,GUANIDINE,0.040816327,0,0,0
MORPHINE,HALOFANTRINE,0.056179775,0.111111111,0.2,0.21821789
MORPHINE,HOMATROPINE,0.142857143,0,0,0
MORPHINE,IBANDRONATE,0.057971014,0,0,0
MORPHINE,IOBENGUANE,0.092307692,0,0,0
MORPHINE,IOBITRIDOL,0.051282051,0,0,0
MORPHINE,IOXILAN,0.060240964,0,0,0
MORPHINE,IMIDUREA,0.071428571,0,0,0
MORPHINE,IVERMECTIN,0.125,0.095238095,0.173913043,0.178174161
MORPHINE,ISOPROPYL MYRISTATE,0.03030303,0,0,0
MORPHINE,KAVA,0.103896104,0,0,0
MORPHINE,LINAGLIPTIN,0.099009901,0.111111111,0.2,0.21821789
MORPHINE,LIGHT GREEN SF YELLOWISH,0.075268817,0,0,0
MORPHINE,LIFITEGRAST,0.123809524,0,0,0
MORPHINE,LURASIDONE,0.077777778,0.05,0.095238095,0.101015254
MORPHINE,LUMEFANTRINE,0.057471264,0.066666667,0.125,0.188982237
MORPHINE,LUSUTROMBOPAG,0.063063063,0.058823529,0.111111111,0.133630621
MORPHINE,MAZINDOL,0.123287671,0,0,0
MORPHINE,MAFENIDE,0.101694915,0,0,0
MORPHINE,MELOXICAM,0.1125,0.157894737,0.272727273,0.283473355
MORPHINE,MERADIMATE,0.103896104,0,0,0
MORPHINE,METHOCARBAMOL,0.085714286,0,0,0
MORPHINE,METFORMIN,0.050847458,0,0,0
MORPHINE,METARAMINOL,0.129032258,0,0,0
MORPHINE,METAXALONE,0.098591549,0,0,0
MORPHINE,METHYL AMINOLEVULINATE,0.06557377,0,0,0
MORPHINE,MIZOLASTINE,0.086956522,0,0,0
MORPHINE,MINOCYCLINE,0.146067416,0,0,0
MORPHINE,MORPHINE,1,1,1,1
MORPHINE,MYCOPHENOLIC ACID,0.070588235,0.285714286,0.444444444,0.44474959
MORPHINE,NABILONE,0.141176471,0.105263158,0.19047619,0.202030509
MORPHINE,NALOXONE,0.310810811,0.333333333,0.5,0.5
MORPHINE,NAFARELIN,0.104166667,0,0,0
MORPHINE,NELARABINE,0.1125,0,0,0
MORPHINE,NIACIN,0.081967213,0.038461538,0.074074074,0.074124932
MORPHINE,NORGESTIMATE,0.097826087,0.19047619,0.32,0.322329186
MORPHINE,NORFLURANE,0,0,0,0
MORPHINE,OUABAIN,0.105769231,0,0,0
MORPHINE,OMIDENEPAG ISOPROPYL,0.1,0,0,0
MORPHINE,OLMESARTAN,0.084210526,0,0,0
MORPHINE,OTESECONAZOLE,0.063157895,0,0,0
MORPHINE,OXYMETAZOLINE,0.077922078,0,0,0
MORPHINE,OXITRIPTAN,0.081081081,0,0,0
MORPHINE,PALONOSETRON,0.146666667,0.058823529,0.111111111,0.133630621
MORPHINE,PADIMATE O,0.078947368,0,0,0
MORPHINE,PANCURONIUM,0.078651685,0,0,0
MORPHINE,PARTHENOLIDE,0.131578947,0,0,0
MORPHINE,PEXIDARTINIB,0.044444444,0.111111111,0.2,0.200445931
MORPHINE,PHENINDAMINE,0.144927536,0.066666667,0.125,0.188982237
MORPHINE,PIMECROLIMUS,0.131578947,0.0625,0.117647059,0.15430335
MORPHINE,PINDOLOL,0.076923077,0,0,0
MORPHINE,PILOCARPINE,0.109589041,0.047619048,0.090909091,0.094491118
MORPHINE,PIRENZEPINE,0.13253012,0,0,0
MORPHINE,PIRBUTEROL,0.144927536,0,0,0
MORPHINE,POTASSIUM CATION,0,0,0,0
MORPHINE,PRAMIPEXOLE,0.081081081,0,0,0
MORPHINE,PRILOCAINE,0.068493151,0,0,0
MORPHINE,PRIMAQUINE,0.060240964,0.1,0.181818182,0.188982237
MORPHINE,PROPYL ALCOHOL,0.039215686,0,0,0
MORPHINE,PREDNISOLONE PHOSPHATE,0.134831461,0.129032258,0.228571429,0.233284737
MORPHINE,PRAZIQUANTEL,0.12987013,0.117647059,0.210526316,0.239045722
MORPHINE,PSEUDOEPHEDRINE,0.080645161,0.025641026,0.05,0.052414242
MORPHINE,REPOTRECTINIB,0.123595506,0.16,0.275862069,0.276026224
MORPHINE,RIFAXIMIN,0.125,0.117647059,0.210526316,0.239045722
MORPHINE,RIMEXOLONE,0.104651163,0.058823529,0.111111111,0.133630621
MORPHINE,RITODRINE,0.086956522,0,0,0
MORPHINE,RAMELTEON,0.126582278,0.052631579,0.1,0.109108945
MORPHINE,SELENIUM SULFIDE,0,0,0,0
MORPHINE,SEMAGLUTIDE,0.05027933,0.052631579,0.1,0.109108945
MORPHINE,SETMELANOTIDE,0.083969466,0,0,0
MORPHINE,SITAGLIPTIN,0.079545455,0.1875,0.315789474,0.358568583
MORPHINE,SODIUM LAURYL SULFOACETATE,0.042857143,0,0,0
MORPHINE,SUCCINYLCHOLINE,0.049180328,0,0,0
MORPHINE,TADALAFIL,0.125,0.058823529,0.111111111,0.133630621
MORPHINE,TIBOLONE,0.096385542,0.052631579,0.1,0.109108945
MORPHINE,TECHNETIUM TC-99M PYROPHOSPHATE,0.018181818,0,0,0
MORPHINE,TENOFOVIR DISOPROXIL,0.077777778,0.034482759,0.066666667,0.06681531
MORPHINE,TEMAZEPAM,0.118421053,0.025641026,0.05,0.052414242
MORPHINE,TESTOSTERONE UNDECANOATE,0.1,0.1,0.181818182,0.195180015
MORPHINE,THIOTEPA,0.076923077,0.0625,0.117647059,0.15430335
MORPHINE,TIROFIBAN,0.087912088,0,0,0
MORPHINE,TOLCAPONE,0.114285714,0,0,0
MORPHINE,TRIMIPRAMINE,0.101449275,0.023809524,0.046511628,0.049629167
MORPHINE,TROLEANDOMYCIN,0.087378641,0.15,0.260869565,0.267261242
MORPHINE,TYROPANOIC ACID,0.05,0,0,0
MORPHINE,VADADUSTAT,0.105263158,0.230769231,0.375,0.377964473
MORPHINE,VALACICLOVIR,0.069767442,0,0,0
MORPHINE,VALINE,0.052631579,0,0,0
MORPHINE,VINFLUNINE,0.134920635,0.166666667,0.285714286,0.303045763
MORPHINE,VOCLOSPORIN,0.092592593,0.117647059,0.210526316,0.239045722
MORPHINE,XYLOSE,0.016129032,0,0,0
MORPHINE,ZINC SULFATE,0,0,0,0
MORPHINE,ZOTEPINE,0.049382716,0.043478261,0.083333333,0.084515425
MORPHINE,ZUCAPSAICIN,0.098765432,0,0,0
MYCOPHENOLIC ACID,ACETYLCARNITINE,0.142857143,0,0,0
MYCOPHENOLIC ACID,ACETYLCYSTEINE,0.116666667,0.038461538,0.074074074,0.074124932
MYCOPHENOLIC ACID,ALIMEMAZINE,0.069444444,0,0,0
MYCOPHENOLIC ACID,ALLANTOIN,0.09375,0,0,0
MYCOPHENOLIC ACID,ALMASILATE,0,0,0,0
MYCOPHENOLIC ACID,ALUMINUM HYDROXIDE,0,0,0,0
MYCOPHENOLIC ACID,AMISULPRIDE,0.127906977,0,0,0
MYCOPHENOLIC ACID,AMPICILLIN,0.096385542,0.04,0.076923077,0.076923077
MYCOPHENOLIC ACID,ARMODAFINIL,0.107692308,0.111111111,0.2,0.209656967
MYCOPHENOLIC ACID,ARTEMOTIL,0.061728395,0,0,0
MYCOPHENOLIC ACID,ATOGEPANT,0.118181818,0.047619048,0.090909091,0.092450033
MYCOPHENOLIC ACID,ATORVASTATIN,0.112359551,0.147058824,0.256410256,0.271964147
MYCOPHENOLIC ACID,AVOBENZONE,0.15625,0,0,0
MYCOPHENOLIC ACID,BENDAMUSTINE,0.1375,0,0,0
MYCOPHENOLIC ACID,BETHANIDINE,0.107692308,0,0,0
MYCOPHENOLIC ACID,BIOTIN,0.15942029,0,0,0
MYCOPHENOLIC ACID,BISPHENOL A DIGLYCIDYL ETHER,0.088235294,0,0,0
MYCOPHENOLIC ACID,BINIMETINIB,0.095744681,0.105263158,0.19047619,0.196116135
MYCOPHENOLIC ACID,BOSENTAN,0.142857143,0.058823529,0.111111111,0.124034735
MYCOPHENOLIC ACID,BREXANOLONE,0.078947368,0,0,0
MYCOPHENOLIC ACID,BRILLIANT BLUE G,0.098214286,0,0,0
MYCOPHENOLIC ACID,BROMAZEPAM,0.075,0,0,0
MYCOPHENOLIC ACID,BUTABARBITAL,0.095238095,0.02,0.039215686,0.044992127
MYCOPHENOLIC ACID,CABAZITAXEL,0.12195122,0.19047619,0.32,0.320256308
MYCOPHENOLIC ACID,CALCIUM LACTATE,0.092592593,0,0,0
MYCOPHENOLIC ACID,CARBAMAZEPINE,0.095238095,0.21875,0.358974359,0.380749805
MYCOPHENOLIC ACID,CARBAMIDE PEROXIDE,0.081632653,0,0,0
MYCOPHENOLIC ACID,CARPROFEN,0.093333333,0,0,0
MYCOPHENOLIC ACID,CEFAZOLIN,0.12371134,0.038461538,0.074074074,0.074124932
MYCOPHENOLIC ACID,CEFMETAZOLE,0.13,0.047619048,0.090909091,0.092450033
MYCOPHENOLIC ACID,CEFTAZIDIME,0.122641509,0.052631579,0.1,0.104828484
MYCOPHENOLIC ACID,CEFPODOXIME,0.136842105,0,0,0
MYCOPHENOLIC ACID,CHLORMERODRIN,0.121212121,0,0,0
MYCOPHENOLIC ACID,CHLOROXYLENOL,0.087719298,0,0,0
MYCOPHENOLIC ACID,CHLORPHENESIN CARBAMATE,0.085714286,0,0,0
MYCOPHENOLIC ACID,CHROMIUM CR-51,0,0,0,0
MYCOPHENOLIC ACID,CHROMIUM PICOLINATE,0.096774194,0,0,0
MYCOPHENOLIC ACID,CIPROFIBRATE,0.114285714,0,0,0
MYCOPHENOLIC ACID,CLASCOTERONE,0.139534884,0.1,0.181818182,0.184900065
MYCOPHENOLIC ACID,CLAVULANIC ACID,0.179104478,0,0,0
MYCOPHENOLIC ACID,CLIDINIUM,0.150684932,0,0,0
MYCOPHENOLIC ACID,CISATRACURIUM,0.168674699,0,0,0
MYCOPHENOLIC ACID,COCARBOXYLASE,0.076086957,0,0,0
MYCOPHENOLIC ACID,CYCLOPHOSPHAMIDE,0.057971014,0.157894737,0.272727273,0.277350098
MYCOPHENOLIC ACID,CYPROTERONE ACETATE,0.126436782,0.0625,0.117647059,0.138675049
MYCOPHENOLIC ACID,DAPSONE,0.033333333,0.12,0.214285714,0.214834462
MYCOPHENOLIC ACID,DAPTOMYCIN,0.111111111,0.052631579,0.1,0.104828484
MYCOPHENOLIC ACID,DEXBROMPHENIRAMINE,0.065789474,0,0,0
MYCOPHENOLIC ACID,DEXPANTHENOL,0.075757576,0,0,0
MYCOPHENOLIC ACID,DIAZOXIDE,0.070422535,0.05,0.095238095,0.098058068
MYCOPHENOLIC ACID,DIETHYLTOLUAMIDE,0.140625,0,0,0
MYCOPHENOLIC ACID,DIMAZOLE,0.049382716,0,0,0
MYCOPHENOLIC ACID,DIMERCAPROL,0.035087719,0,0,0
MYCOPHENOLIC ACID,DIMETOTIAZINE,0.072289157,0,0,0
MYCOPHENOLIC ACID,DIMENHYDRINATE,0.103448276,0,0,0
MYCOPHENOLIC ACID,DIIODOHYDROXYQUINOLINE,0.090909091,0,0,0
MYCOPHENOLIC ACID,DL-ALPHA-TOCOPHEROL,0.16,0,0,0
MYCOPHENOLIC ACID,DOMIPHEN,0.085714286,0,0,0
MYCOPHENOLIC ACID,DOSULEPIN,0.078947368,0,0,0
MYCOPHENOLIC ACID,DOPAMINE,0.063492063,0,0,0
MYCOPHENOLIC ACID,DROXIDOPA,0.089552239,0,0,0
MYCOPHENOLIC ACID,ENOXACIN,0.134146341,0,0,0
MYCOPHENOLIC ACID,EMPAGLIFLOZIN,0.075268817,0.15,0.260869565,0.263117406
MYCOPHENOLIC ACID,EPICRIPTINE,0.113043478,0,0,0
MYCOPHENOLIC ACID,ERIBULIN,0.118181818,0,0,0
MYCOPHENOLIC ACID,ESTRADIOL BENZOATE,0.154761905,0.111111111,0.2,0.227980376
MYCOPHENOLIC ACID,ETHCHLORVYNOL,0.0625,0,0,0
MYCOPHENOLIC ACID,ETHYNODIOL DIACETATE,0.114942529,0.066666667,0.125,0.160128154
MYCOPHENOLIC ACID,FELBAMATE,0.129032258,0.055555556,0.105263158,0.113227703
MYCOPHENOLIC ACID,FELODIPINE,0.131578947,0.096774194,0.176470588,0.18156826
MYCOPHENOLIC ACID,FESOTERODINE,0.109756098,0.05,0.095238095,0.098058068
MYCOPHENOLIC ACID,FIDAXOMICIN,0.125,0.066666667,0.125,0.160128154
MYCOPHENOLIC ACID,FLUORIDE ION F-18,0,0,0,0
MYCOPHENOLIC ACID,FLUTAMIDE,0.064102564,0.1,0.181818182,0.184900065
MYCOPHENOLIC ACID,FLUTICASONE,0.095744681,0.130434783,0.230769231,0.230769231
MYCOPHENOLIC ACID,FLOCTAFENINE,0.101123596,0,0,0
MYCOPHENOLIC ACID,FORMALDEHYDE,0.020833333,0,0,0
MYCOPHENOLIC ACID,FOSDENOPTERIN,0.065934066,0,0,0
MYCOPHENOLIC ACID,FOSTAMATINIB,0.116504854,0.00623053,0.012383901,0.031504854
MYCOPHENOLIC ACID,GANAXOLONE,0.077922078,0.0625,0.117647059,0.121045507
MYCOPHENOLIC ACID,GADOTERIC ACID,0.155172414,0,0,0
MYCOPHENOLIC ACID,GADOTERIDOL,0.125,0,0,0
MYCOPHENOLIC ACID,GADOPICLENOL,0.117647059,0,0,0
MYCOPHENOLIC ACID,GRANISETRON,0.1125,0.066666667,0.125,0.160128154
MYCOPHENOLIC ACID,GUANIDINE,0.06122449,0,0,0
MYCOPHENOLIC ACID,HALOFANTRINE,0.06741573,0.1875,0.315789474,0.33968311
MYCOPHENOLIC ACID,HOMATROPINE,0.125,0,0,0
MYCOPHENOLIC ACID,IBANDRONATE,0.057142857,0,0,0
MYCOPHENOLIC ACID,IOBENGUANE,0.058823529,0,0,0
MYCOPHENOLIC ACID,IOBITRIDOL,0.077922078,0,0,0
MYCOPHENOLIC ACID,IOXILAN,0.098765432,0,0,0
MYCOPHENOLIC ACID,IMIDUREA,0.085714286,0,0,0
MYCOPHENOLIC ACID,IVERMECTIN,0.090225564,0.047619048,0.090909091,0.092450033
MYCOPHENOLIC ACID,ISOPROPYL MYRISTATE,0.112903226,0,0,0
MYCOPHENOLIC ACID,KAVA,0.131578947,0,0,0
MYCOPHENOLIC ACID,LINAGLIPTIN,0.098039216,0.055555556,0.105263158,0.113227703
MYCOPHENOLIC ACID,LIGHT GREEN SF YELLOWISH,0.086021505,0,0,0
MYCOPHENOLIC ACID,LIFITEGRAST,0.133333333,0,0,0
MYCOPHENOLIC ACID,LURASIDONE,0.101123596,0.052631579,0.1,0.104828484
MYCOPHENOLIC ACID,LUMEFANTRINE,0.068965517,0.071428571,0.133333333,0.196116135
MYCOPHENOLIC ACID,LUSUTROMBOPAG,0.166666667,0,0,0
MYCOPHENOLIC ACID,MAZINDOL,0.050632911,0,0,0
MYCOPHENOLIC ACID,MAFENIDE,0.047619048,0,0,0
MYCOPHENOLIC ACID,MELOXICAM,0.111111111,0.166666667,0.285714286,0.294174203
MYCOPHENOLIC ACID,MERADIMATE,0.102564103,0,0,0
MYCOPHENOLIC ACID,METHOCARBAMOL,0.149253731,0,0,0
MYCOPHENOLIC ACID,METFORMIN,0.06779661,0,0,0
MYCOPHENOLIC ACID,METARAMINOL,0.075757576,0,0,0
MYCOPHENOLIC ACID,METAXALONE,0.144927536,0,0,0
MYCOPHENOLIC ACID,METHYL AMINOLEVULINATE,0.137931034,0,0,0
MYCOPHENOLIC ACID,MIZOLASTINE,0.074468085,0,0,0
MYCOPHENOLIC ACID,MINOCYCLINE,0.107526882,0,0,0
MYCOPHENOLIC ACID,MORPHINE,0.070588235,0.285714286,0.444444444,0.44474959
MYCOPHENOLIC ACID,MYCOPHENOLIC ACID,1,1,1,1
MYCOPHENOLIC ACID,NABILONE,0.126436782,0.111111111,0.2,0.209656967
MYCOPHENOLIC ACID,NALOXONE,0.152941176,0.125,0.222222222,0.222374795
MYCOPHENOLIC ACID,NAFARELIN,0.118881119,0,0,0
MYCOPHENOLIC ACID,NELARABINE,0.097560976,0,0,0
MYCOPHENOLIC ACID,NIACIN,0.116666667,0.04,0.076923077,0.076923077
MYCOPHENOLIC ACID,NORGESTIMATE,0.120879121,0.142857143,0.25,0.250872603
MYCOPHENOLIC ACID,NORFLURANE,0.038461538,0,0,0
MYCOPHENOLIC ACID,OUABAIN,0.126213592,0,0,0
MYCOPHENOLIC ACID,OMIDENEPAG ISOPROPYL,0.11,0,0,0
MYCOPHENOLIC ACID,OLMESARTAN,0.106382979,0,0,0
MYCOPHENOLIC ACID,OTESECONAZOLE,0.073684211,0,0,0
MYCOPHENOLIC ACID,OXYMETAZOLINE,0.135135135,0.041666667,0.08,0.080064077
MYCOPHENOLIC ACID,OXITRIPTAN,0.109589041,0,0,0
MYCOPHENOLIC ACID,PALONOSETRON,0.074074074,0.0625,0.117647059,0.138675049
MYCOPHENOLIC ACID,PADIMATE O,0.106666667,0,0,0
MYCOPHENOLIC ACID,PANCURONIUM,0.08988764,0,0,0
MYCOPHENOLIC ACID,PARTHENOLIDE,0.144736842,0,0,0
MYCOPHENOLIC ACID,PEXIDARTINIB,0.032608696,0.115384615,0.206896552,0.208012574
MYCOPHENOLIC ACID,PHENINDAMINE,0.095890411,0.071428571,0.133333333,0.196116135
MYCOPHENOLIC ACID,PIMECROLIMUS,0.120689655,0.066666667,0.125,0.160128154
MYCOPHENOLIC ACID,PINDOLOL,0.08974359,0,0,0
MYCOPHENOLIC ACID,PILOCARPINE,0.138888889,0.05,0.095238095,0.098058068
MYCOPHENOLIC ACID,PIRENZEPINE,0.130952381,0,0,0
MYCOPHENOLIC ACID,PIRBUTEROL,0.095890411,0,0,0
MYCOPHENOLIC ACID,POTASSIUM CATION,0,0,0,0
MYCOPHENOLIC ACID,PRAMIPEXOLE,0.065789474,0,0,0
MYCOPHENOLIC ACID,PRILOCAINE,0.128571429,0,0,0
MYCOPHENOLIC ACID,PRIMAQUINE,0.1125,0.05,0.095238095,0.098058068
MYCOPHENOLIC ACID,PROPYL ALCOHOL,0.058823529,0,0,0
MYCOPHENOLIC ACID,PREDNISOLONE PHOSPHATE,0.120879121,0.133333333,0.235294118,0.242091013
MYCOPHENOLIC ACID,PRAZIQUANTEL,0.1,0.2,0.333333333,0.372104204
MYCOPHENOLIC ACID,PSEUDOEPHEDRINE,0.096774194,0.026315789,0.051282051,0.054392829
MYCOPHENOLIC ACID,REPOTRECTINIB,0.063157895,0.166666667,0.285714286,0.28644595
MYCOPHENOLIC ACID,RIFAXIMIN,0.152542373,0.125,0.222222222,0.248069469
MYCOPHENOLIC ACID,RIMEXOLONE,0.129411765,0.133333333,0.235294118,0.277350098
MYCOPHENOLIC ACID,RITODRINE,0.070422535,0,0,0
MYCOPHENOLIC ACID,RAMELTEON,0.153846154,0.055555556,0.105263158,0.113227703
MYCOPHENOLIC ACID,SELENIUM SULFIDE,0,0,0,0
MYCOPHENOLIC ACID,SEMAGLUTIDE,0.092485549,0.055555556,0.105263158,0.113227703
MYCOPHENOLIC ACID,SETMELANOTIDE,0.1,0,0,0
MYCOPHENOLIC ACID,SITAGLIPTIN,0.090909091,0.125,0.222222222,0.248069469
MYCOPHENOLIC ACID,SODIUM LAURYL SULFOACETATE,0.104477612,0,0,0
MYCOPHENOLIC ACID,SUCCINYLCHOLINE,0.120689655,0,0,0
MYCOPHENOLIC ACID,TADALAFIL,0.123595506,0.0625,0.117647059,0.138675049
MYCOPHENOLIC ACID,TIBOLONE,0.12195122,0.055555556,0.105263158,0.113227703
MYCOPHENOLIC ACID,TECHNETIUM TC-99M PYROPHOSPHATE,0.036363636,0,0,0
MYCOPHENOLIC ACID,TENOFOVIR DISOPROXIL,0.076923077,0,0,0
MYCOPHENOLIC ACID,TEMAZEPAM,0.102564103,0.026315789,0.051282051,0.054392829
MYCOPHENOLIC ACID,TESTOSTERONE UNDECANOATE,0.149425287,0.102564103,0.186046512,0.202547873
MYCOPHENOLIC ACID,THIOTEPA,0.017857143,0.066666667,0.125,0.160128154
MYCOPHENOLIC ACID,TIROFIBAN,0.111111111,0,0,0
MYCOPHENOLIC ACID,TOLCAPONE,0.128571429,0,0,0
MYCOPHENOLIC ACID,TRIMIPRAMINE,0.1,0,0,0
MYCOPHENOLIC ACID,TROLEANDOMYCIN,0.107843137,0.157894737,0.272727273,0.277350098
MYCOPHENOLIC ACID,TYROPANOIC ACID,0.164383562,0,0,0
MYCOPHENOLIC ACID,VADADUSTAT,0.118421053,0.347826087,0.516129032,0.52297636
MYCOPHENOLIC ACID,VALACICLOVIR,0.094117647,0,0,0
MYCOPHENOLIC ACID,VALINE,0.089285714,0,0,0
MYCOPHENOLIC ACID,VINFLUNINE,0.107692308,0.111111111,0.2,0.209656967
MYCOPHENOLIC ACID,VOCLOSPORIN,0.101851852,0.058823529,0.111111111,0.124034735
MYCOPHENOLIC ACID,XYLOSE,0.066666667,0,0,0
MYCOPHENOLIC ACID,ZINC SULFATE,0.019230769,0,0,0
MYCOPHENOLIC ACID,ZOTEPINE,0.061728395,0.045454545,0.086956522,0.087705802
MYCOPHENOLIC ACID,ZUCAPSAICIN,0.168831169,0,0,0
NABILONE,ACETYLCARNITINE,0.068493151,0,0,0
NABILONE,ACETYLCYSTEINE,0.057971014,0,0,0
NABILONE,ALIMEMAZINE,0.077922078,0,0,0
NABILONE,ALLANTOIN,0.101449275,0,0,0
NABILONE,ALMASILATE,0,0,0,0
NABILONE,ALUMINUM HYDROXIDE,0,0,0,0
NABILONE,AMISULPRIDE,0.170454545,0,0,0
NABILONE,AMPICILLIN,0.102272727,0,0,0
NABILONE,ARMODAFINIL,0.068493151,0.166666667,0.285714286,0.285714286
NABILONE,ARTEMOTIL,0.15,0,0,0
NABILONE,ATOGEPANT,0.162162162,0.066666667,0.125,0.125988158
NABILONE,ATORVASTATIN,0.082474227,0.1,0.181818182,0.222374795
NABILONE,AVOBENZONE,0.142857143,0,0,0
NABILONE,BENDAMUSTINE,0.102272727,0,0,0
NABILONE,BETHANIDINE,0.068493151,0,0,0
NABILONE,BIOTIN,0.116883117,0,0,0
NABILONE,BISPHENOL A DIGLYCIDYL ETHER,0.15942029,0,0,0
NABILONE,BINIMETINIB,0.12371134,0,0,0
NABILONE,BOSENTAN,0.111111111,0.2,0.333333333,0.338061702
NABILONE,BREXANOLONE,0.113924051,0,0,0
NABILONE,BRILLIANT BLUE G,0.102564103,0,0,0
NABILONE,BROMAZEPAM,0.108433735,0.03125,0.060606061,0.074124932
NABILONE,BUTABARBITAL,0.102941176,0,0,0
NABILONE,CABAZITAXEL,0.11627907,0.117647059,0.210526316,0.21821789
NABILONE,CALCIUM LACTATE,0.06557377,0,0,0
NABILONE,CARBAMAZEPINE,0.086956522,0.1,0.181818182,0.222374795
NABILONE,CARBAMIDE PEROXIDE,0.035087719,0,0,0
NABILONE,CARPROFEN,0.1,0,0,0
NABILONE,CEFAZOLIN,0.138613861,0,0,0
NABILONE,CEFMETAZOLE,0.091743119,0,0,0
NABILONE,CEFTAZIDIME,0.116071429,0,0,0
NABILONE,CEFPODOXIME,0.096153846,0,0,0
NABILONE,CHLORMERODRIN,0.052631579,0,0,0
NABILONE,CHLOROXYLENOL,0.096774194,0,0,0
NABILONE,CHLORPHENESIN CARBAMATE,0.064935065,0,0,0
NABILONE,CHROMIUM CR-51,0,0,0,0
NABILONE,CHROMIUM PICOLINATE,0.057142857,0,0,0
NABILONE,CIPROFIBRATE,0.135135135,0,0,0
NABILONE,CLASCOTERONE,0.195402299,0.333333333,0.5,0.503952631
NABILONE,CLAVULANIC ACID,0.133333333,0,0,0
NABILONE,CLIDINIUM,0.153846154,0,0,0
NABILONE,CISATRACURIUM,0.144444444,0,0,0
NABILONE,COCARBOXYLASE,0.105263158,0,0,0
NABILONE,CYCLOPHOSPHAMIDE,0.067567568,0.230769231,0.375,0.377964473
NABILONE,CYPROTERONE ACETATE,0.142857143,0.1,0.181818182,0.188982237
NABILONE,DAPSONE,0.046153846,0.222222222,0.363636364,0.390360029
NABILONE,DAPTOMYCIN,0.152777778,0,0,0
NABILONE,DEXBROMPHENIRAMINE,0.06097561,0,0,0
NABILONE,DEXPANTHENOL,0.1,0,0,0
NABILONE,DIAZOXIDE,0.108108108,0,0,0
NABILONE,DIETHYLTOLUAMIDE,0.144927536,0,0,0
